,language,article,date,views
18110,en,bayesian_statistics,16981.0,592.0
18210,en,bayesian_statistics,16982.0,723.0
18310,en,bayesian_statistics,16983.0,575.0
18410,en,bayesian_statistics,16984.0,324.0
18510,en,bayesian_statistics,16985.0,358.0
18610,en,bayesian_statistics,16986.0,529.0
18710,en,bayesian_statistics,16987.0,674.0
18810,en,bayesian_statistics,16988.0,624.0
18910,en,bayesian_statistics,16989.0,667.0
19010,en,bayesian_statistics,16990.0,598.0
19110,en,bayesian_statistics,16991.0,472.0
19210,en,bayesian_statistics,16992.0,734.0
19310,en,bayesian_statistics,16993.0,727.0
19410,en,bayesian_statistics,16994.0,724.0
19510,en,bayesian_statistics,16995.0,697.0
19610,en,bayesian_statistics,16996.0,685.0
19710,en,bayesian_statistics,16997.0,539.0
19810,en,bayesian_statistics,16998.0,391.0
19910,en,bayesian_statistics,16999.0,380.0
20010,en,bayesian_statistics,17000.0,684.0
20110,en,bayesian_statistics,17001.0,683.0
20210,en,bayesian_statistics,17002.0,630.0
20310,en,bayesian_statistics,17003.0,626.0
20410,en,bayesian_statistics,17004.0,546.0
20510,en,bayesian_statistics,17005.0,311.0
20610,en,bayesian_statistics,17006.0,424.0
20710,en,bayesian_statistics,17007.0,653.0
20810,en,bayesian_statistics,17008.0,666.0
20910,en,bayesian_statistics,17009.0,680.0
21010,en,bayesian_statistics,17010.0,654.0
21110,en,bayesian_statistics,17011.0,507.0
21210,en,bayesian_statistics,17012.0,360.0
21310,en,bayesian_statistics,17013.0,333.0
21410,en,bayesian_statistics,17014.0,633.0
21510,en,bayesian_statistics,17015.0,645.0
21610,en,bayesian_statistics,17016.0,571.0
21710,en,bayesian_statistics,17017.0,592.0
21810,en,bayesian_statistics,17018.0,512.0
21910,en,bayesian_statistics,17019.0,297.0
22010,en,bayesian_statistics,17020.0,393.0
22110,en,bayesian_statistics,17021.0,671.0
22210,en,bayesian_statistics,17022.0,610.0
22310,en,bayesian_statistics,17023.0,599.0
22410,en,bayesian_statistics,17024.0,605.0
22510,en,bayesian_statistics,17025.0,1403.0
22610,en,bayesian_statistics,17026.0,453.0
22710,en,bayesian_statistics,17027.0,413.0
22810,en,bayesian_statistics,17028.0,662.0
22910,en,bayesian_statistics,17029.0,711.0
23010,en,bayesian_statistics,17030.0,672.0
23110,en,bayesian_statistics,17031.0,689.0
23210,en,bayesian_statistics,17032.0,521.0
23310,en,bayesian_statistics,17033.0,502.0
23410,en,bayesian_statistics,17034.0,376.0
23510,en,bayesian_statistics,17035.0,679.0
23610,en,bayesian_statistics,17036.0,672.0
23710,en,bayesian_statistics,17037.0,783.0
23810,en,bayesian_statistics,17038.0,684.0
23910,en,bayesian_statistics,17039.0,628.0
24010,en,bayesian_statistics,17040.0,366.0
24110,en,bayesian_statistics,17041.0,409.0
24210,en,bayesian_statistics,17042.0,727.0
24310,en,bayesian_statistics,17043.0,850.0
24410,en,bayesian_statistics,17044.0,776.0
24510,en,bayesian_statistics,17045.0,720.0
24610,en,bayesian_statistics,17046.0,618.0
24710,en,bayesian_statistics,17047.0,360.0
24810,en,bayesian_statistics,17048.0,443.0
24910,en,bayesian_statistics,17049.0,650.0
25010,en,bayesian_statistics,17050.0,784.0
25110,en,bayesian_statistics,17051.0,752.0
25210,en,bayesian_statistics,17052.0,750.0
25310,en,bayesian_statistics,17053.0,640.0
25410,en,bayesian_statistics,17054.0,411.0
25510,en,bayesian_statistics,17055.0,425.0
25610,en,bayesian_statistics,17056.0,716.0
25710,en,bayesian_statistics,17057.0,887.0
25810,en,bayesian_statistics,17058.0,929.0
25910,en,bayesian_statistics,17059.0,868.0
26010,en,bayesian_statistics,17060.0,847.0
26110,en,bayesian_statistics,17061.0,618.0
26210,en,bayesian_statistics,17062.0,597.0
26310,en,bayesian_statistics,17063.0,825.0
26410,en,bayesian_statistics,17064.0,888.0
26510,en,bayesian_statistics,17065.0,830.0
26610,en,bayesian_statistics,17066.0,802.0
26710,en,bayesian_statistics,17067.0,697.0
26810,en,bayesian_statistics,17068.0,441.0
26910,en,bayesian_statistics,17069.0,448.0
27010,en,bayesian_statistics,17070.0,789.0
27110,en,bayesian_statistics,17071.0,887.0
27210,en,bayesian_statistics,17072.0,816.0
27310,en,bayesian_statistics,17073.0,817.0
27410,en,bayesian_statistics,17074.0,691.0
27510,en,bayesian_statistics,17075.0,461.0
27610,en,bayesian_statistics,17076.0,479.0
27710,en,bayesian_statistics,17077.0,793.0
27810,en,bayesian_statistics,17078.0,831.0
27910,en,bayesian_statistics,17079.0,831.0
28010,en,bayesian_statistics,17080.0,876.0
28110,en,bayesian_statistics,17081.0,629.0
28210,en,bayesian_statistics,17082.0,439.0
28310,en,bayesian_statistics,17083.0,533.0
28410,en,bayesian_statistics,17084.0,770.0
28510,en,bayesian_statistics,17085.0,852.0
28610,en,bayesian_statistics,17086.0,863.0
28710,en,bayesian_statistics,17087.0,837.0
28810,en,bayesian_statistics,17088.0,668.0
28910,en,bayesian_statistics,17089.0,468.0
29010,en,bayesian_statistics,17090.0,535.0
29110,en,bayesian_statistics,17091.0,890.0
29210,en,bayesian_statistics,17092.0,862.0
29310,en,bayesian_statistics,17093.0,844.0
2947,en,bayesian_statistics,17094.0,837.0
2951,en,bayesian_statistics,17095.0,805.0
2961,en,bayesian_statistics,17096.0,483.0
2971,en,bayesian_statistics,17097.0,508.0
2981,en,bayesian_statistics,17098.0,846.0
2991,en,bayesian_statistics,17099.0,918.0
3001,en,bayesian_statistics,17100.0,868.0
3011,en,bayesian_statistics,17101.0,841.0
3021,en,bayesian_statistics,17102.0,716.0
3031,en,bayesian_statistics,17103.0,406.0
3041,en,bayesian_statistics,17104.0,505.0
3051,en,bayesian_statistics,17105.0,776.0
3061,en,bayesian_statistics,17106.0,813.0
3071,en,bayesian_statistics,17107.0,955.0
3081,en,bayesian_statistics,17108.0,960.0
3091,en,bayesian_statistics,17109.0,757.0
3101,en,bayesian_statistics,17110.0,542.0
3111,en,bayesian_statistics,17111.0,577.0
3121,en,bayesian_statistics,17112.0,873.0
3131,en,bayesian_statistics,17113.0,1115.0
3141,en,bayesian_statistics,17114.0,1122.0
3151,en,bayesian_statistics,17115.0,897.0
3161,en,bayesian_statistics,17116.0,817.0
3171,en,bayesian_statistics,17117.0,526.0
3181,en,bayesian_statistics,17118.0,574.0
3191,en,bayesian_statistics,17119.0,855.0
3201,en,bayesian_statistics,17120.0,867.0
3211,en,bayesian_statistics,17121.0,874.0
3221,en,bayesian_statistics,17122.0,813.0
3231,en,bayesian_statistics,17123.0,681.0
3241,en,bayesian_statistics,17124.0,423.0
3251,en,bayesian_statistics,17125.0,543.0
3261,en,bayesian_statistics,17126.0,781.0
3271,en,bayesian_statistics,17127.0,784.0
3281,en,bayesian_statistics,17128.0,742.0
3291,en,bayesian_statistics,17129.0,681.0
3301,en,bayesian_statistics,17130.0,583.0
3311,en,bayesian_statistics,17131.0,449.0
3321,en,bayesian_statistics,17132.0,480.0
3331,en,bayesian_statistics,17133.0,845.0
3341,en,bayesian_statistics,17134.0,831.0
3351,en,bayesian_statistics,17135.0,896.0
3361,en,bayesian_statistics,17136.0,819.0
3371,en,bayesian_statistics,17137.0,775.0
3381,en,bayesian_statistics,17138.0,481.0
3391,en,bayesian_statistics,17139.0,490.0
3401,en,bayesian_statistics,17140.0,873.0
3411,en,bayesian_statistics,17141.0,834.0
3421,en,bayesian_statistics,17142.0,778.0
3431,en,bayesian_statistics,17143.0,790.0
3441,en,bayesian_statistics,17144.0,690.0
3451,en,bayesian_statistics,17145.0,443.0
3461,en,bayesian_statistics,17146.0,508.0
3471,en,bayesian_statistics,17147.0,816.0
3481,en,bayesian_statistics,17148.0,761.0
3491,en,bayesian_statistics,17149.0,832.0
3501,en,bayesian_statistics,17150.0,774.0
3511,en,bayesian_statistics,17151.0,630.0
3521,en,bayesian_statistics,17152.0,412.0
3531,en,bayesian_statistics,17153.0,502.0
3541,en,bayesian_statistics,17154.0,651.0
3551,en,bayesian_statistics,17155.0,716.0
3561,en,bayesian_statistics,17156.0,635.0
3571,en,bayesian_statistics,17157.0,564.0
3581,en,bayesian_statistics,17158.0,459.0
3591,en,bayesian_statistics,17159.0,326.0
3601,en,bayesian_statistics,17160.0,299.0
3611,en,bayesian_statistics,17161.0,466.0
3621,en,bayesian_statistics,17162.0,555.0
3631,en,bayesian_statistics,17163.0,673.0
3641,en,bayesian_statistics,17164.0,656.0
3651,en,bayesian_statistics,17165.0,426.0
3661,en,bayesian_statistics,17166.0,362.0
3671,en,bayesian_statistics,17167.0,362.0
3681,en,bayesian_statistics,17168.0,531.0
3691,en,bayesian_statistics,17169.0,704.0
3701,en,bayesian_statistics,17170.0,759.0
3711,en,bayesian_statistics,17171.0,782.0
3721,en,bayesian_statistics,17172.0,594.0
3731,en,bayesian_statistics,17173.0,450.0
3741,en,bayesian_statistics,17174.0,506.0
3751,en,bayesian_statistics,17175.0,773.0
3761,en,bayesian_statistics,17176.0,829.0
3771,en,bayesian_statistics,17177.0,799.0
3781,en,bayesian_statistics,17178.0,853.0
3791,en,bayesian_statistics,17179.0,721.0
3801,en,bayesian_statistics,17180.0,476.0
3811,en,bayesian_statistics,17181.0,506.0
3821,en,bayesian_statistics,17182.0,750.0
3831,en,bayesian_statistics,17183.0,874.0
3841,en,bayesian_statistics,17184.0,885.0
3851,en,bayesian_statistics,17185.0,957.0
3861,en,bayesian_statistics,17186.0,723.0
3871,en,bayesian_statistics,17187.0,440.0
3881,en,bayesian_statistics,17188.0,482.0
3891,en,bayesian_statistics,17189.0,852.0
3901,en,bayesian_statistics,17190.0,786.0
3911,en,bayesian_statistics,17191.0,827.0
3921,en,bayesian_statistics,17192.0,867.0
3931,en,bayesian_statistics,17193.0,723.0
3941,en,bayesian_statistics,17194.0,436.0
3951,en,bayesian_statistics,17195.0,477.0
3961,en,bayesian_statistics,17196.0,779.0
3971,en,bayesian_statistics,17197.0,788.0
3981,en,bayesian_statistics,17198.0,815.0
3991,en,bayesian_statistics,17199.0,878.0
4001,en,bayesian_statistics,17200.0,692.0
4011,en,bayesian_statistics,17201.0,473.0
4021,en,bayesian_statistics,17202.0,473.0
4031,en,bayesian_statistics,17203.0,782.0
4041,en,bayesian_statistics,17204.0,926.0
4051,en,bayesian_statistics,17205.0,885.0
4061,en,bayesian_statistics,17206.0,843.0
4071,en,bayesian_statistics,17207.0,703.0
4081,en,bayesian_statistics,17208.0,437.0
4091,en,bayesian_statistics,17209.0,494.0
4101,en,bayesian_statistics,17210.0,798.0
4111,en,bayesian_statistics,17211.0,859.0
4121,en,bayesian_statistics,17212.0,853.0
4131,en,bayesian_statistics,17213.0,877.0
4141,en,bayesian_statistics,17214.0,737.0
4151,en,bayesian_statistics,17215.0,445.0
4161,en,bayesian_statistics,17216.0,488.0
4171,en,bayesian_statistics,17217.0,950.0
4181,en,bayesian_statistics,17218.0,898.0
4191,en,bayesian_statistics,17219.0,927.0
4201,en,bayesian_statistics,17220.0,853.0
4211,en,bayesian_statistics,17221.0,694.0
4221,en,bayesian_statistics,17222.0,532.0
4231,en,bayesian_statistics,17223.0,533.0
4241,en,bayesian_statistics,17224.0,829.0
4251,en,bayesian_statistics,17225.0,878.0
4261,en,bayesian_statistics,17226.0,947.0
4271,en,bayesian_statistics,17227.0,900.0
4281,en,bayesian_statistics,17228.0,769.0
4291,en,bayesian_statistics,17229.0,469.0
4301,en,bayesian_statistics,17230.0,598.0
4311,en,bayesian_statistics,17231.0,916.0
4321,en,bayesian_statistics,17232.0,923.0
4331,en,bayesian_statistics,17233.0,842.0
4341,en,bayesian_statistics,17234.0,853.0
4351,en,bayesian_statistics,17235.0,721.0
4361,en,bayesian_statistics,17236.0,520.0
4371,en,bayesian_statistics,17237.0,545.0
4381,en,bayesian_statistics,17238.0,810.0
4391,en,bayesian_statistics,17239.0,933.0
4401,en,bayesian_statistics,17240.0,865.0
4411,en,bayesian_statistics,17241.0,837.0
4421,en,bayesian_statistics,17242.0,689.0
4431,en,bayesian_statistics,17243.0,441.0
4441,en,bayesian_statistics,17244.0,470.0
4451,en,bayesian_statistics,17245.0,863.0
4461,en,bayesian_statistics,17246.0,790.0
4471,en,bayesian_statistics,17247.0,952.0
4481,en,bayesian_statistics,17248.0,898.0
4491,en,bayesian_statistics,17249.0,735.0
4501,en,bayesian_statistics,17250.0,433.0
4511,en,bayesian_statistics,17251.0,422.0
4521,en,bayesian_statistics,17252.0,740.0
4531,en,bayesian_statistics,17253.0,836.0
4541,en,bayesian_statistics,17254.0,847.0
4551,en,bayesian_statistics,17255.0,840.0
4561,en,bayesian_statistics,17256.0,706.0
4571,en,bayesian_statistics,17257.0,415.0
4581,en,bayesian_statistics,17258.0,460.0
4591,en,bayesian_statistics,17259.0,815.0
4601,en,bayesian_statistics,17260.0,836.0
4611,en,bayesian_statistics,17261.0,969.0
4621,en,bayesian_statistics,17262.0,999.0
4631,en,bayesian_statistics,17263.0,795.0
4641,en,bayesian_statistics,17264.0,496.0
4651,en,bayesian_statistics,17265.0,507.0
4661,en,bayesian_statistics,17266.0,874.0
4671,en,bayesian_statistics,17267.0,850.0
4681,en,bayesian_statistics,17268.0,867.0
4691,en,bayesian_statistics,17269.0,748.0
4701,en,bayesian_statistics,17270.0,543.0
4711,en,bayesian_statistics,17271.0,408.0
4721,en,bayesian_statistics,17272.0,458.0
4731,en,bayesian_statistics,17273.0,709.0
4741,en,bayesian_statistics,17274.0,811.0
4751,en,bayesian_statistics,17275.0,864.0
4761,en,bayesian_statistics,17276.0,802.0
4771,en,bayesian_statistics,17277.0,727.0
4781,en,bayesian_statistics,17278.0,452.0
4791,en,bayesian_statistics,17279.0,574.0
4801,en,bayesian_statistics,17280.0,866.0
4811,en,bayesian_statistics,17281.0,818.0
4821,en,bayesian_statistics,17282.0,862.0
4831,en,bayesian_statistics,17283.0,794.0
4841,en,bayesian_statistics,17284.0,714.0
4851,en,bayesian_statistics,17285.0,484.0
4861,en,bayesian_statistics,17286.0,484.0
4871,en,bayesian_statistics,17287.0,660.0
4881,en,bayesian_statistics,17288.0,834.0
4891,en,bayesian_statistics,17289.0,762.0
4901,en,bayesian_statistics,17290.0,745.0
4911,en,bayesian_statistics,17291.0,722.0
4921,en,bayesian_statistics,17292.0,458.0
4931,en,bayesian_statistics,17293.0,483.0
4941,en,bayesian_statistics,17294.0,744.0
4951,en,bayesian_statistics,17295.0,811.0
4961,en,bayesian_statistics,17296.0,842.0
4971,en,bayesian_statistics,17297.0,899.0
4981,en,bayesian_statistics,17298.0,774.0
4991,en,bayesian_statistics,17299.0,402.0
5001,en,bayesian_statistics,17300.0,419.0
5011,en,bayesian_statistics,17301.0,782.0
5021,en,bayesian_statistics,17302.0,831.0
5031,en,bayesian_statistics,17303.0,770.0
5041,en,bayesian_statistics,17304.0,786.0
5051,en,bayesian_statistics,17305.0,640.0
5061,en,bayesian_statistics,17306.0,445.0
5071,en,bayesian_statistics,17307.0,447.0
5081,en,bayesian_statistics,17308.0,737.0
5091,en,bayesian_statistics,17309.0,760.0
5101,en,bayesian_statistics,17310.0,737.0
5111,en,bayesian_statistics,17311.0,738.0
5121,en,bayesian_statistics,17312.0,631.0
5131,en,bayesian_statistics,17313.0,391.0
5141,en,bayesian_statistics,17314.0,431.0
5151,en,bayesian_statistics,17315.0,674.0
5161,en,bayesian_statistics,17316.0,758.0
5171,en,bayesian_statistics,17317.0,836.0
5181,en,bayesian_statistics,17318.0,764.0
5191,en,bayesian_statistics,17319.0,597.0
5201,en,bayesian_statistics,17320.0,404.0
5211,en,bayesian_statistics,17321.0,416.0
5221,en,bayesian_statistics,17322.0,649.0
5231,en,bayesian_statistics,17323.0,773.0
5241,en,bayesian_statistics,17324.0,741.0
5251,en,bayesian_statistics,17325.0,754.0
5261,en,bayesian_statistics,17326.0,622.0
5271,en,bayesian_statistics,17327.0,433.0
5281,en,bayesian_statistics,17328.0,436.0
5291,en,bayesian_statistics,17329.0,784.0
5301,en,bayesian_statistics,17330.0,755.0
5311,en,bayesian_statistics,17331.0,748.0
5321,en,bayesian_statistics,17332.0,723.0
5331,en,bayesian_statistics,17333.0,678.0
5341,en,bayesian_statistics,17334.0,450.0
5351,en,bayesian_statistics,17335.0,434.0
5361,en,bayesian_statistics,17336.0,685.0
5371,en,bayesian_statistics,17337.0,679.0
5381,en,bayesian_statistics,17338.0,677.0
5391,en,bayesian_statistics,17339.0,772.0
5401,en,bayesian_statistics,17340.0,598.0
5411,en,bayesian_statistics,17341.0,381.0
5421,en,bayesian_statistics,17342.0,386.0
5431,en,bayesian_statistics,17343.0,683.0
5441,en,bayesian_statistics,17344.0,820.0
5451,en,bayesian_statistics,17345.0,635.0
5461,en,bayesian_statistics,17346.0,716.0
5471,en,bayesian_statistics,17347.0,613.0
5481,en,bayesian_statistics,17348.0,384.0
5491,en,bayesian_statistics,17349.0,431.0
5501,en,bayesian_statistics,17350.0,601.0
5511,en,bayesian_statistics,17351.0,596.0
5521,en,bayesian_statistics,17352.0,685.0
5531,en,bayesian_statistics,17353.0,666.0
5541,en,bayesian_statistics,17354.0,604.0
5551,en,bayesian_statistics,17355.0,378.0
5561,en,bayesian_statistics,17356.0,368.0
5571,en,bayesian_statistics,17357.0,736.0
5581,en,bayesian_statistics,17358.0,702.0
5591,en,bayesian_statistics,17359.0,640.0
5601,en,bayesian_statistics,17360.0,695.0
5611,en,bayesian_statistics,17361.0,597.0
5621,en,bayesian_statistics,17362.0,341.0
5631,en,bayesian_statistics,17363.0,367.0
5641,en,bayesian_statistics,17364.0,689.0
5651,en,bayesian_statistics,17365.0,692.0
5661,en,bayesian_statistics,17366.0,675.0
5671,en,bayesian_statistics,17367.0,685.0
5681,en,bayesian_statistics,17368.0,581.0
5691,en,bayesian_statistics,17369.0,318.0
5701,en,bayesian_statistics,17370.0,474.0
5711,en,bayesian_statistics,17371.0,713.0
5721,en,bayesian_statistics,17372.0,750.0
5731,en,bayesian_statistics,17373.0,750.0
5741,en,bayesian_statistics,17374.0,727.0
5751,en,bayesian_statistics,17375.0,625.0
5761,en,bayesian_statistics,17376.0,403.0
5771,en,bayesian_statistics,17377.0,580.0
5781,en,bayesian_statistics,17378.0,691.0
5791,en,bayesian_statistics,17379.0,745.0
5801,en,bayesian_statistics,17380.0,678.0
5811,en,bayesian_statistics,17381.0,719.0
5821,en,bayesian_statistics,17382.0,526.0
5831,en,bayesian_statistics,17383.0,362.0
5841,en,bayesian_statistics,17384.0,380.0
5851,en,bayesian_statistics,17385.0,687.0
5861,en,bayesian_statistics,17386.0,621.0
5871,en,bayesian_statistics,17387.0,637.0
5881,en,bayesian_statistics,17388.0,707.0
5891,en,bayesian_statistics,17389.0,622.0
5901,en,bayesian_statistics,17390.0,356.0
5911,en,bayesian_statistics,17391.0,388.0
5921,en,bayesian_statistics,17392.0,586.0
5931,en,bayesian_statistics,17393.0,656.0
5941,en,bayesian_statistics,17394.0,638.0
5951,en,bayesian_statistics,17395.0,630.0
5961,en,bayesian_statistics,17396.0,590.0
5971,en,bayesian_statistics,17397.0,382.0
5981,en,bayesian_statistics,17398.0,410.0
5991,en,bayesian_statistics,17399.0,682.0
6001,en,bayesian_statistics,17400.0,713.0
6011,en,bayesian_statistics,17401.0,681.0
6021,en,bayesian_statistics,17402.0,680.0
6031,en,bayesian_statistics,17403.0,529.0
6041,en,bayesian_statistics,17404.0,349.0
6051,en,bayesian_statistics,17405.0,370.0
6061,en,bayesian_statistics,17406.0,637.0
6071,en,bayesian_statistics,17407.0,707.0
6081,en,bayesian_statistics,17408.0,742.0
6091,en,bayesian_statistics,17409.0,780.0
6101,en,bayesian_statistics,17410.0,618.0
6111,en,bayesian_statistics,17411.0,437.0
6121,en,bayesian_statistics,17412.0,431.0
6131,en,bayesian_statistics,17413.0,702.0
6141,en,bayesian_statistics,17414.0,786.0
6151,en,bayesian_statistics,17415.0,762.0
6161,en,bayesian_statistics,17416.0,827.0
6171,en,bayesian_statistics,17417.0,738.0
6181,en,bayesian_statistics,17418.0,412.0
6191,en,bayesian_statistics,17419.0,451.0
6201,en,bayesian_statistics,17420.0,768.0
6211,en,bayesian_statistics,17421.0,803.0
6221,en,bayesian_statistics,17422.0,807.0
6231,en,bayesian_statistics,17423.0,800.0
6241,en,bayesian_statistics,17424.0,638.0
6251,en,bayesian_statistics,17425.0,387.0
6261,en,bayesian_statistics,17426.0,464.0
6271,en,bayesian_statistics,17427.0,841.0
6281,en,bayesian_statistics,17428.0,842.0
6291,en,bayesian_statistics,17429.0,783.0
6301,en,bayesian_statistics,17430.0,949.0
6311,en,bayesian_statistics,17431.0,787.0
6321,en,bayesian_statistics,17432.0,435.0
6331,en,bayesian_statistics,17433.0,514.0
